artist_url,Associated Artists,Associated Bands,Background,Birth Place,Birth Year,Death Place,Death Year,Genre,Instruments,Name
<http://dbpedia.org/resource/Fate_Marable>,"['Red_Allen', 'Baby_Dodds', 'Johnny_Dodds', 'Louis_Armstrong']","['Red_Allen', 'Baby_Dodds', 'Johnny_Dodds', 'Louis_Armstrong']",non_vocal_instrumentalist,"['Paducah,_Kentucky']",1890,St._Louis,1947,['Jazz'],['Piano'],Fate Marable
<http://dbpedia.org/resource/Don_Albert>,,,non_vocal_instrumentalist,"['New_Orleans,_Louisiana', 'New_Orleans']",1908,San_Antonio,1980,['Jazz'],['Trumpet'],Don Albert
<http://dbpedia.org/resource/Sidney_Desvigne>,,,,['New_Orleans'],1893,California,1959,,,Sidney Desvigne
<http://dbpedia.org/resource/Michael_White_%28violinist%29>,,,,['Houston'],1930,,,,['White'],Michael White (violinist)
<http://dbpedia.org/resource/Kaiser_Marshall>,"['Charlie_Dixon_(musician)', 'Shrimp_Jones']","['Charlie_Dixon_(musician)', 'Shrimp_Jones']",non_vocal_instrumentalist,"['Savannah,_Georgia']",1899,New_York_City,1948,['Jazz'],['Marshall'],Kaiser Marshall
<http://dbpedia.org/resource/Papa_Celestin>,['Tuxedo_Brass_Band'],['Tuxedo_Brass_Band'],non_vocal_instrumentalist,"['Napoleonville,_Louisiana']",1884,New_Orleans,1954,"['Jazz', 'Dixieland']","['Trumpet', 'Cornet']",Papa Celestin
<http://dbpedia.org/resource/Barney_Bigard>,"['Duke_Ellington', 'King_Oliver', 'Louis_Armstrong']","['Duke_Ellington', 'King_Oliver', 'Louis_Armstrong']",non_vocal_instrumentalist,"['New_Orleans,_Louisiana', 'New_Orleans']",1906,"Culver_City,_California",1980,"['Swing_music', 'Dixieland']",['Tenor_saxophone'],Barney Bigard
<http://dbpedia.org/resource/Al_Morgan_%28musician%29>,,,,['New_Orleans'],1908,Los_Angeles,1974,,,Al Morgan (musician)
<http://dbpedia.org/resource/Tiny_Bradshaw>,,,solo_singer,"['United_States', 'Ohio', 'Youngstown,_Ohio', 'Youngstown']",1907,United_States,1958,"['Jazz', 'Rhythm_and_blues']","['Drum_kit', 'Piano']",Tiny Bradshaw
<http://dbpedia.org/resource/Horace_Henderson>,['Fletcher_Henderson'],['Fletcher_Henderson'],non_vocal_instrumentalist,"['Cuthbert,_Georgia']",1904,Denver,1988,['Jazz'],['Piano'],Horace Henderson
<http://dbpedia.org/resource/Wellman_Braud>,"['Duke_Ellington', 'Wilber_Sweatman', 'Jimmie_Noone', 'Spirits_of_Rhythm']","['Duke_Ellington', 'Wilber_Sweatman', 'Jimmie_Noone', 'Spirits_of_Rhythm']",non_vocal_instrumentalist,"['St._James_Parish,_Louisiana']",1891,Los_Angeles,1966,['Jazz'],"['Trombone', 'Tuba']",Wellman Braud
<http://dbpedia.org/resource/Wooden_Joe_Nicholas>,,,,['New_Orleans'],1883,New_Orleans,1957,,['Trumpeter'],Wooden Joe Nicholas
<http://dbpedia.org/resource/Muhammad_Ali_%28drummer%29>,,,,['Philadelphia'],1936,,,,['Ali'],Muhammad Ali (drummer)
<http://dbpedia.org/resource/James_P._Johnson>,,,non_vocal_instrumentalist,"['New_Brunswick,_New_Jersey']",1894,"Jamaica,_Queens",1955,['Jazz'],['Piano'],James P. Johnson
<http://dbpedia.org/resource/Don_Redman>,,,non_vocal_instrumentalist,"['West_Virginia', 'Piedmont,_West_Virginia']",1900,New_York_City,1964,['Jazz'],['Musician'],Don Redman
<http://dbpedia.org/resource/Cie_Frazier>,,,,['New_Orleans'],1904,,1985,,['Frazier'],Cie Frazier
<http://dbpedia.org/resource/John_Kirby_%28musician%29>,['Fletcher_Henderson'],['Fletcher_Henderson'],non_vocal_instrumentalist,"['Virginia', 'Winchester,_Virginia']",1908,California,1952,['Jazz'],['Double_bass'],John Kirby (musician)
<http://dbpedia.org/resource/Fats_Waller>,,,solo_singer,"['New_York_City', 'New_York_(state)']",1904,"Kansas_City,_Missouri",1943,"['Jazz', 'Ragtime', 'Stride_(music)', 'Swing_music', 'Dixieland']","['Piano, vocals, organ']",Fats Waller
<http://dbpedia.org/resource/Jimmie_Noone>,"['Freddie_Keppard', 'Kid_Ory', 'Lorenzo_Tio', 'Doc_Cook', 'Papa_Celestin', 'Buddie_Petit', 'Joe_""King""_Oliver']","['Freddie_Keppard', 'Kid_Ory', 'Lorenzo_Tio', 'Doc_Cook', 'Papa_Celestin', 'Buddie_Petit', 'Joe_""King""_Oliver']",non_vocal_instrumentalist,"['United_States', 'Louisiana', 'Cut_Off,_Louisiana', 'New_Orleans']",1895,Los_Angeles,1944,"['Jazz', 'Dixieland']",['Clarinet'],Jimmie Noone
<http://dbpedia.org/resource/Willie_Humphrey>,['Preservation_Hall_Jazz_Band'],['Preservation_Hall_Jazz_Band'],non_vocal_instrumentalist,,1900,,1994,['Dixieland'],['Clarinet'],Willie Humphrey
<http://dbpedia.org/resource/Bernard_Addison>,,,non_vocal_instrumentalist,"['United_States', 'Annapolis,_Maryland']",1905,New_York,1990,['Jazz'],"['Banjo', 'Guitar']",Bernard Addison
<http://dbpedia.org/resource/Baby_Dodds>,"['Jelly_Roll_Morton', 'Johnny_Dodds', 'Art_Hodes']","['Jelly_Roll_Morton', 'Johnny_Dodds', 'Art_Hodes']",non_vocal_instrumentalist,['New_Orleans'],1898,Chicago,1959,"['Jazz', 'Dixieland']",['Drums'],Baby Dodds
<http://dbpedia.org/resource/Lou_Donaldson>,"['Lonnie_Smith_(jazz_musician)', 'Jimmy_Smith_(musician)', 'Clifford_Brown', 'Milt_Jackson', 'Art_Blakey']","['Lonnie_Smith_(jazz_musician)', 'Jimmy_Smith_(musician)', 'Clifford_Brown', 'Milt_Jackson', 'Art_Blakey']",non_vocal_instrumentalist,['North_Carolina'],1926,,,"['Bebop', 'Soul_jazz', 'Jazz_blues', 'Hard_bop']",['Alto_saxophone'],Lou Donaldson
<http://dbpedia.org/resource/Lucky_Millinder>,"['Red_Allen', 'Wynonie_Harris', 'Annisteen_Allen', 'Bull_Moose_Jackson', 'Sister_Rosetta_Tharpe']","['Red_Allen', 'Wynonie_Harris', 'Annisteen_Allen', 'Bull_Moose_Jackson', 'Sister_Rosetta_Tharpe']",solo_singer,"['Anniston,_Alabama']",1910,"Harlem,_New_York",1966,"['Rhythm_and_blues', 'Jump_blues', 'Swing_music']","['Human_voice', 'Bandleader']",Lucky Millinder
<http://dbpedia.org/resource/Manuel_Perez_%28musician%29>,,,,,1871,New_York_City,1946,,['Cornetist'],Manuel Perez (musician)
<http://dbpedia.org/resource/Eddie_Lang>,"['Paul_Whiteman', 'Lonnie_Johnson_(musician)', 'Bing_Crosby', 'Joe_Venuti']","['Paul_Whiteman', 'Lonnie_Johnson_(musician)', 'Bing_Crosby', 'Joe_Venuti']",non_vocal_instrumentalist,['Philadelphia'],1902,New_York_City,1933,"['Chamber_jazz', 'Jazz']","['Gibson_L-4', 'Gibson_L-5']",Eddie Lang
<http://dbpedia.org/resource/Albert_Nicholas>,,,non_vocal_instrumentalist,"['Louisiana', 'New_Orleans']",1900,Basel,1973,['Jazz'],['Clarinet'],Albert Nicholas
<http://dbpedia.org/resource/Connie_Kay>,,,,['Tuckahoe'],1927,,1994,,['Drummer'],Connie Kay
<http://dbpedia.org/resource/Fred_Guy>,,,non_vocal_instrumentalist,,1897,Chicago,1971,"['Big_band_music', 'Swing_music', 'Orchestral_jazz']",['Banjo'],Fred Guy
<http://dbpedia.org/resource/Clarence_Williams_%28musician%29>,"['Bessie_Smith', 'Louis_Armstrong', 'Sidney_Bechet', 'Eva_Taylor']","['Bessie_Smith', 'Louis_Armstrong', 'Sidney_Bechet', 'Eva_Taylor']",solo_singer,"['Louisiana', 'Plaquemine,_Louisiana']",1893,Queens,1965,['Jazz'],['Piano'],Clarence Williams (musician)
<http://dbpedia.org/resource/Little_Brother_Montgomery>,"['Skip_James', 'Lil_Hardin_Armstrong', 'Spanky_and_Our_Gang', 'Buddy_Petit']","['Skip_James', 'Lil_Hardin_Armstrong', 'Spanky_and_Our_Gang', 'Buddy_Petit']",solo_singer,"['United_States', 'Kentwood,_Louisiana']",1906,Chicago,1985,"['Jazz', 'Blues_music', 'Boogie-woogie']","['Human_voice', 'Piano']",Little Brother Montgomery
<http://dbpedia.org/resource/Bennie_Moten>,"['Oklahoma_City_Blue_Devils', 'Count_Basie', 'Walter_Page', 'Eddie_Durham', 'Hot_Lips_Page']","['Oklahoma_City_Blue_Devils', 'Count_Basie', 'Walter_Page', 'Eddie_Durham', 'Hot_Lips_Page']",non_vocal_instrumentalist,"['Kansas_City,_Missouri']",1894,"Kansas_City,_Missouri",1935,"['Jazz', 'Moten_Swing', 'Kansas_City_jazz']",['Piano'],Bennie Moten
<http://dbpedia.org/resource/Sharkey_Bonano>,,,solo_singer,"['New_Orleans,_Louisiana', 'New_Orleans']",1904,New_Orleans,1972,['Jazz'],"['Trumpet, vocals']",Sharkey Bonano
<http://dbpedia.org/resource/Tal_Farlow>,"['Red_Norvo', 'Artie_Shaw']","['Red_Norvo', 'Artie_Shaw']",non_vocal_instrumentalist,"['Greensboro,_North_Carolina']",1921,Manhattan,1998,['Jazz'],['Guitar'],Tal Farlow
<http://dbpedia.org/resource/Jon_B.>,"['Babyface_(musician)', 'Toni_Braxton', '2Pac', 'After_7']","['Babyface_(musician)', 'Toni_Braxton', '2Pac', 'After_7']",solo_singer,"['Providence,_Rhode_Island']",1974,,,"['Soul_music', 'Urban_contemporary', 'Contemporary_R&B']","['Keyboards', 'Singing', 'Fender_Rhodes']",Jon B.
<http://dbpedia.org/resource/Lizzie_Miles>,,,,['New_Orleans'],1895,New_Orleans,1963,,['Name'],Lizzie Miles
<http://dbpedia.org/resource/Charles_Tolliver>,,,non_vocal_instrumentalist,"['Jacksonville,_Florida', 'Florida']",1942,,,['Jazz'],['Trumpet'],Charles Tolliver
<http://dbpedia.org/resource/Ornette_Coleman>,"['Billy_Higgins', 'Don_Cherry_(trumpeter)', 'Eric_Dolphy', 'Charlie_Haden', 'Jack_DeJohnette', 'Jackie_McLean', 'Jamaaladeen_Tacuma', 'Scott_LaFaro', 'Paul_Bley', 'Pat_Metheny', 'Greg_Cohen', 'Denardo_Coleman', 'Ed_Blackwell']","['Billy_Higgins', 'Don_Cherry_(trumpeter)', 'Eric_Dolphy', 'Charlie_Haden', 'Jack_DeJohnette', 'Jackie_McLean', 'Jamaaladeen_Tacuma', 'Scott_LaFaro', 'Paul_Bley', 'Pat_Metheny', 'Greg_Cohen', 'Denardo_Coleman', 'Ed_Blackwell']",non_vocal_instrumentalist,"['Fort_Worth,_Texas']",1930,Manhattan,2015,"['Jazz-rock', 'Free_jazz', 'Avant-garde_jazz', 'Free_funk']","['Alto_saxophone', 'Tenor_saxophone']",Ornette Coleman
<http://dbpedia.org/resource/Buster_Smith>,,,,,,,,,,
<http://dbpedia.org/resource/Gus_Johnson_%28jazz_musician%29>,,,non_vocal_instrumentalist,"['United_States', 'Texas', 'Tyler,_Texas']",1913,United_States,2000,"['Big_band_music', 'Swing_music']",['Drums'],Gus Johnson (jazz musician)
<http://dbpedia.org/resource/Joseph_Jarman>,"['Art_Ensemble_of_Chicago', 'Association_for_the_Advancement_of_Creative_Musicians']","['Art_Ensemble_of_Chicago', 'Association_for_the_Advancement_of_Creative_Musicians']",non_vocal_instrumentalist,,1937,,,['Jazz'],['Reed_(instrument)'],Joseph Jarman
<http://dbpedia.org/resource/Louis_Hayes>,"['Cannonball_Adderley', 'Oscar_Peterson', 'Horace_Silver']","['Cannonball_Adderley', 'Oscar_Peterson', 'Horace_Silver']",non_vocal_instrumentalist,"['Detroit', 'Detroit,_Michigan', 'US']",1937,,,['Jazz'],['Drums'],Louis Hayes
<http://dbpedia.org/resource/Fred_Jackson_%28saxophonist%29>,,,non_vocal_instrumentalist,['Atlanta'],1913,,,"['Jazz', 'Rhythm_and_blues', 'Soul_music']",['Tenor_saxophone'],Fred Jackson (saxophonist)
<http://dbpedia.org/resource/Eric_Dixon>,,,,['New_York_City'],1930,,1989,,['Saxophonist'],Eric Dixon
<http://dbpedia.org/resource/Erskine_Hawkins>,,,non_vocal_instrumentalist,"['Birmingham,_Alabama']",1914,New_York_City,1993,"['Big_band', 'Swing_music']",['Trumpet'],Erskine Hawkins
<http://dbpedia.org/resource/Derrick_Gardner>,['Rob_Dixon'],['Rob_Dixon'],non_vocal_instrumentalist,"['Chicago', 'Chicago,_Illinois']",1965,,,['Jazz'],['Trumpet'],Derrick Gardner
<http://dbpedia.org/resource/Elmo_Hope>,"['Harold_Land', 'Bertha_Hope', 'Thelonious_Monk', 'Bud_Powell']","['Harold_Land', 'Bertha_Hope', 'Thelonious_Monk', 'Bud_Powell']",non_vocal_instrumentalist,['New_York_City'],1923,,1967,['Jazz'],['Piano'],Elmo Hope
<http://dbpedia.org/resource/Ted_Dunbar>,,,,,1937,"New_Brunswick,_New_Jersey",1998,,['Guitarist'],Ted Dunbar
<http://dbpedia.org/resource/Duke_Pearson>,,,non_vocal_instrumentalist,"['Georgia_(U.S._state)', 'Atlanta']",1932,Georgia_(U.S._state),1980,"['Post-bop', 'Big_band', 'Jazz_fusion', 'Soul_jazz', 'Hard_bop']",['Piano'],Duke Pearson
<http://dbpedia.org/resource/Eddie_Jones_%28jazz_musician%29>,,,,['New_York_City'],1929,"Hartford,_Connecticut",1997,,['Jones'],Eddie Jones (jazz musician)
<http://dbpedia.org/resource/Eddie_Allen>,,,,,,,,,,Eddie Allen
<http://dbpedia.org/resource/Sheila_Jordan>,"['Steve_Kuhn', 'Cameron_Brown_(musician)', 'Harvie_S', 'Carla_Bley', 'Steve_Swallow', 'George_Gruntz', 'Skeeter,_Mitch_and_Jean']","['Steve_Kuhn', 'Cameron_Brown_(musician)', 'Harvie_S', 'Carla_Bley', 'Steve_Swallow', 'George_Gruntz', 'Skeeter,_Mitch_and_Jean']",solo_singer,"['Detroit', 'Michigan']",1928,,,"['Bebop', 'Free_jazz', 'Jazz']","['Vocals, piano']",Sheila Jordan
<http://dbpedia.org/resource/Phil_Spitalny>,,,,,1890,,1970,,['Musician'],Phil Spitalny
<http://dbpedia.org/resource/Barry_Harris>,"['Charlie_Parker', 'Cannonball_Adderley', 'Coleman_Hawkins', 'Thelonious_Monk', 'Dexter_Gordon', 'Bud_Powell', 'Max_Roach', 'Illinois_Jacquet']","['Charlie_Parker', 'Cannonball_Adderley', 'Coleman_Hawkins', 'Thelonious_Monk', 'Dexter_Gordon', 'Bud_Powell', 'Max_Roach', 'Illinois_Jacquet']",non_vocal_instrumentalist,['Detroit'],1929,,,"['Bebop', 'Mainstream_jazz', 'Hard_bop']",['Piano'],Barry Harris
<http://dbpedia.org/resource/Michael_Brecker>,"['Herbie_Hancock', 'Todd_Rundgren', 'Chick_Corea', 'Steps_Ahead', 'Charles_Mingus', 'George_Benson', 'Joni_Mitchell', 'Miles_Davis', 'Quincy_Jones', 'Elvin_Jones', 'Horace_Silver', 'Jaco_Pastorius', 'James_Taylor', 'Parliament-Funkadelic', 'Spyro_Gyra', 'Steely_Dan', 'Billy_Cobham', 'Mike_Stern', 'Pat_Metheny', 'John_Abercrombie_(guitarist)', 'Eddie_Gómez_(musician)']","['Herbie_Hancock', 'Todd_Rundgren', 'Chick_Corea', 'Steps_Ahead', 'Charles_Mingus', 'George_Benson', 'Joni_Mitchell', 'Miles_Davis', 'Quincy_Jones', 'Elvin_Jones', 'Horace_Silver', 'Jaco_Pastorius', 'James_Taylor', 'Parliament-Funkadelic', 'Spyro_Gyra', 'Steely_Dan', 'Billy_Cobham', 'Mike_Stern', 'Pat_Metheny', 'John_Abercrombie_(guitarist)', 'Eddie_Gómez_(musician)']",non_vocal_instrumentalist,"['Pennsylvania', 'Philadelphia', 'Cheltenham,_Pennsylvania']",1949,New_York_City,2007,"['Post-bop', 'Funk', 'Jazz', 'Rhythm_and_blues', 'Rock_music', 'Jazz_fusion']","['EWI_(musical_instrument)', 'Tenor_saxophone']",Michael Brecker
<http://dbpedia.org/resource/Marvin_Stamm>,,,,"['Memphis,_Tennessee']",1939,,,,['Stamm'],Marvin Stamm
<http://dbpedia.org/resource/Joe_Chambers>,"['Bobby_Hutcherson', ""M'Boom"", 'Donald_Byrd', 'Wayne_Shorter', 'Archie_Shepp', 'Sam_Rivers', 'Freddie_Hubbard']","['Bobby_Hutcherson', ""M'Boom"", 'Donald_Byrd', 'Wayne_Shorter', 'Archie_Shepp', 'Sam_Rivers', 'Freddie_Hubbard']",non_vocal_instrumentalist,"['Pennsylvania', 'Philadelphia']",1942,,,['Jazz'],"['Vibraphone', 'Drum_kit', 'Piano']",Joe Chambers
<http://dbpedia.org/resource/Sonny_Fortune>,,,non_vocal_instrumentalist,"['Pennsylvania', 'Philadelphia']",1939,,,"['Jazz_rock', 'Modal_jazz', 'Jazz', 'Jazz_funk', 'Jazz_fusion', 'Soul_jazz', 'Afro-Cuban_jazz']","['Alto_saxophone', 'Soprano_saxophone', 'Clarinet', 'Flute']",Sonny Fortune
<http://dbpedia.org/resource/Wardell_Gray>,"['Benny_Goodman', 'Count_Basie', 'Earl_Hines', 'Dexter_Gordon']","['Benny_Goodman', 'Count_Basie', 'Earl_Hines', 'Dexter_Gordon']",non_vocal_instrumentalist,"['United_States', 'Oklahoma', 'Oklahoma_City']",1921,United_States,1955,"['Bebop', 'Jazz', 'Swing_music']","['Clarinet', 'Tenor_saxophone']",Wardell Gray
<http://dbpedia.org/resource/Sonny_Stitt>,"['Charlie_Parker', 'Miles_Davis', 'Eddie_""Lockjaw""_Davis', 'Billy_Eckstine', 'Gene_Ammons']","['Charlie_Parker', 'Miles_Davis', 'Eddie_""Lockjaw""_Davis', 'Billy_Eckstine', 'Gene_Ammons']",non_vocal_instrumentalist,"['Massachusetts', 'Boston']",1924,"Washington,_D.C.",1982,['Jazz'],['Saxophone'],Sonny Stitt
<http://dbpedia.org/resource/Benny_Green_%28pianist%29>,,,,['New_York_City'],1963,,,,['Pianist'],Benny Green (pianist)
<http://dbpedia.org/resource/Pepper_Adams>,"['Benny_Goodman', 'John_Coltrane', 'Wardell_Gray', 'Kenny_Burrell', 'Stan_Kenton', 'Thad_Jones/Mel_Lewis_Big_Band', 'Charles_Mingus', 'Donald_Byrd', 'George_Mraz', 'Kenny_Clarke', 'Billy_Mitchell_(jazz_musician)', 'Lionel_Hampton', 'Maynard_Ferguson', 'Thelonious_Monk', 'Lucky_Thompson', 'Elvin_Jones', 'Lee_Morgan', 'Oscar_Pettiford', 'Tommy_Flanagan', 'Barry_Harris', 'Frank_Foster_(musician)', 'Paul_Chambers']","['Benny_Goodman', 'John_Coltrane', 'Wardell_Gray', 'Kenny_Burrell', 'Stan_Kenton', 'Thad_Jones/Mel_Lewis_Big_Band', 'Charles_Mingus', 'Donald_Byrd', 'George_Mraz', 'Kenny_Clarke', 'Billy_Mitchell_(jazz_musician)', 'Lionel_Hampton', 'Maynard_Ferguson', 'Thelonious_Monk', 'Lucky_Thompson', 'Elvin_Jones', 'Lee_Morgan', 'Oscar_Pettiford', 'Tommy_Flanagan', 'Barry_Harris', 'Frank_Foster_(musician)', 'Paul_Chambers']",non_vocal_instrumentalist,"['Michigan', 'Highland_Park,_Michigan']",1930,Brooklyn,1986,"['Jazz', 'Big_band', 'Hard_bop']","['Selmer_Mark_VI', 'Clarinet', 'Henri_Selmer_Paris']",Pepper Adams
<http://dbpedia.org/resource/Roland_Alexander>,,,,['Boston'],1935,,2006,,['Musician'],Roland Alexander
<http://dbpedia.org/resource/Charles_Sullivan_%28musician%29>,,,,,1944,,,,['Trumpeter'],Charles Sullivan (musician)
<http://dbpedia.org/resource/Rahsaan_Roland_Kirk>,"['Charles_Mingus', 'Quincy_Jones']","['Charles_Mingus', 'Quincy_Jones']",non_vocal_instrumentalist,"['Columbus,_Ohio', 'Ohio']",1935,"Bloomington,_Indiana",1977,"['Post-bop', 'Jazz', 'Mainstream_jazz', 'Avant-garde_jazz', 'Soul_jazz', 'Hard-bop']","['Clarinet', 'Flute', 'Percussion_instrument', 'Cor_anglais', 'Keyboard_instrument', 'Stritch_(saxophone)', 'Tenor_saxophone', 'Nose_flute', 'Manzello', 'Nasal_flute']",Rahsaan Roland Kirk
<http://dbpedia.org/resource/Carlos_McKinney>,"['J._Holiday', 'Mariah_Carey', 'Usher_(entertainer)', 'Lyric_(group)', 'Babyface_(musician)', 'Boyz_II_Men', 'Kelly_Rowland', 'Rihanna', 'The-Dream', 'Trey_Songz', 'Helly_Luv', 'Beyonce', 'Exit_21']","['J._Holiday', 'Mariah_Carey', 'Usher_(entertainer)', 'Lyric_(group)', 'Babyface_(musician)', 'Boyz_II_Men', 'Kelly_Rowland', 'Rihanna', 'The-Dream', 'Trey_Songz', 'Helly_Luv', 'Beyonce', 'Exit_21']",non_performing_personnel,"['Detroit', 'Detroit,_Michigan']",1978,,,"['R&B', 'Jazz']",['Piano'],Carlos McKinney
<http://dbpedia.org/resource/Tom_Brown_%28trombonist%29>,,,,['New_Orleans'],1888,New_Orleans,1958,,['Trombonist'],Tom Brown (trombonist)
<http://dbpedia.org/resource/Jan_Hammer>,"['Mick_Jagger', 'Jeff_Beck', 'Al_Di_Meola', 'Carlos_Santana', 'Elvin_Jones', 'Mahavishnu_Orchestra', 'Neal_Schon', 'Stanley_Clarke', 'Tommy_Bolin', 'Steve_Lukather']","['Mick_Jagger', 'Jeff_Beck', 'Al_Di_Meola', 'Carlos_Santana', 'Elvin_Jones', 'Mahavishnu_Orchestra', 'Neal_Schon', 'Stanley_Clarke', 'Tommy_Bolin', 'Steve_Lukather']",non_vocal_instrumentalist,"['Czechoslovakia', 'Prague']",1948,,,"['Synthpop', 'Jazz_fusion', 'Pop_rock']","['drums', 'Keyboards']",Jan Hammer
<http://dbpedia.org/resource/Wendell_Culley>,,,,"['Worcester,_Massachusetts']",1906,,1983,,['Culley'],Wendell Culley
<http://dbpedia.org/resource/Stan_Levey>,"['Benny_Goodman', 'Billie_Holiday', 'Charlie_Parker', 'Dizzy_Gillespie', 'Ella_Fitzgerald', 'Henry_Mancini', 'Norman_Granz', 'Vince_Guaraldi', 'Boyd_Raeburn', 'Al_Haig', 'Barney_Bigard', 'Coleman_Hawkins', 'Don_Byas', 'Sarah_Vaughan', 'Frank_Rosolino', 'Lee_Konitz', 'Bill_Holman_(musician)', 'Allen_Eager', 'Lester_Young', 'Zoot_Sims', 'Skitch_Henderson', 'Stan_Kenton', 'Gary_Crosby_(singer)', 'Frank_Sinatra', 'Miles_Davis', 'Oscar_Peterson', 'Peggy_Lee', 'Bud_Shank', 'Nat_King_Cole', 'Roy_Eldridge', 'Sonny_Stitt', 'Nancy_Wilson_(singer)', 'June_Christy', 'Charlie_Ventura', 'John_Lewis_(pianist)', 'Barbra_Streisand', 'Thelonious_Monk', 'Lucky_Thompson', 'Quincy_Jones', 'André_Previn', 'Art_Pepper', 'Bobby_Darin', 'Dexter_Gordon', 'George_Shearing', 'Nelson_Riddle', 'Pat_Boone', 'Scott_LaFaro', 'Stan_Getz', 'Vic_Damone', 'Billy_Taylor', 'Hank_Jones', 'Lalo_Schifrin', 'The_Supremes', 'Art_Tatum', 'Charlie_Barnet', 'Milt_Jackson', 'Woody_Herman', 'Chet_Baker', 'Gerry_Mulligan', 'Ben_Webster', 'Shorty_Rogers', 'Chris_Connor', 'Richie_Kamuca', 'Chuck_Wayne', 'Howard_Rumsey', 'Erroll_Garner', 'Herb_Ellis', 'Joe_Mondragon', 'Georgie_Auld', 'The_Tonight_Show_Band', 'Jack_Sheldon', 'Mel_Torme', 'Neil_Hefti', 'Bob_Cooper_(musician)', 'Victor_Feldman', 'Al_Cohn', 'Conte_Candoli', 'Barney_Kessel', 'Billy_May', 'Ray_Brown_(musician)', 'Joe_Thomas_(saxophonist)']","['Benny_Goodman', 'Billie_Holiday', 'Charlie_Parker', 'Dizzy_Gillespie', 'Ella_Fitzgerald', 'Henry_Mancini', 'Norman_Granz', 'Vince_Guaraldi', 'Boyd_Raeburn', 'Al_Haig', 'Barney_Bigard', 'Coleman_Hawkins', 'Don_Byas', 'Sarah_Vaughan', 'Frank_Rosolino', 'Lee_Konitz', 'Bill_Holman_(musician)', 'Allen_Eager', 'Lester_Young', 'Zoot_Sims', 'Skitch_Henderson', 'Stan_Kenton', 'Gary_Crosby_(singer)', 'Frank_Sinatra', 'Miles_Davis', 'Oscar_Peterson', 'Peggy_Lee', 'Bud_Shank', 'Nat_King_Cole', 'Roy_Eldridge', 'Sonny_Stitt', 'Nancy_Wilson_(singer)', 'June_Christy', 'Charlie_Ventura', 'John_Lewis_(pianist)', 'Barbra_Streisand', 'Thelonious_Monk', 'Lucky_Thompson', 'Quincy_Jones', 'André_Previn', 'Art_Pepper', 'Bobby_Darin', 'Dexter_Gordon', 'George_Shearing', 'Nelson_Riddle', 'Pat_Boone', 'Scott_LaFaro', 'Stan_Getz', 'Vic_Damone', 'Billy_Taylor', 'Hank_Jones', 'Lalo_Schifrin', 'The_Supremes', 'Art_Tatum', 'Charlie_Barnet', 'Milt_Jackson', 'Woody_Herman', 'Chet_Baker', 'Gerry_Mulligan', 'Ben_Webster', 'Shorty_Rogers', 'Chris_Connor', 'Richie_Kamuca', 'Chuck_Wayne', 'Howard_Rumsey', 'Erroll_Garner', 'Herb_Ellis', 'Joe_Mondragon', 'Georgie_Auld', 'The_Tonight_Show_Band', 'Jack_Sheldon', 'Mel_Torme', 'Neil_Hefti', 'Bob_Cooper_(musician)', 'Victor_Feldman', 'Al_Cohn', 'Conte_Candoli', 'Barney_Kessel', 'Billy_May', 'Ray_Brown_(musician)', 'Joe_Thomas_(saxophonist)']",non_vocal_instrumentalist,['Philadelphia'],1926,"Van_Nuys,_Los_Angeles",2005,"['Bebop', 'Jazz']",['Drum_kit'],Stan Levey
<http://dbpedia.org/resource/Mongo_Santamar%C3%ADa>,,,non_vocal_instrumentalist,['Havana'],1922,Miami,2003,"['Latin_jazz', 'Brown-eyed_soul']",['Congas'],Mongo Santamaría
<http://dbpedia.org/resource/Frank_Wess>,,,non_vocal_instrumentalist,"['Kansas_City,_Missouri']",1922,Manhattan,2013,['Jazz'],"['Alto_Saxophone', 'Flute', 'Tenor_saxophone']",Frank Wess
<http://dbpedia.org/resource/J._C._Johnson>,,,,,1896,,1981,,,J. C. Johnson
<http://dbpedia.org/resource/Jamey_Aebersold>,,,non_vocal_instrumentalist,"['New_Albany,_Indiana']",1939,,,['Jazz'],['Saxophone'],Jamey Aebersold
<http://dbpedia.org/resource/Hank_Crawford>,"['Richie_Cole_(musician)', 'Jimmy_McGriff']","['Richie_Cole_(musician)', 'Jimmy_McGriff']",non_vocal_instrumentalist,"['Memphis,_Tennessee']",1934,"Memphis,_Tennessee",2009,"['Rhythm_and_blues', 'Soul_jazz', 'Hard_bop', 'Jazz-funk']","['Alto/Baritone Saxophone, Piano']",Hank Crawford
